ID,CREATE DATE,Status,Shortage Type,Primary Usages,Household Support,Water Issues,Approximate Issue Start Date,County,CITY,LATITUDE,LONGITUDE,Well Depth,Was Issue Resolved?,Approximate Repair Cost,Additional Info,Well to Water Depth,Measure Date,Pump Rate Reduction,Report Date,StatusType,Region
10787,07/02/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/20/2021,Tehama,Gerber ,40.077184,-122.169569,,"No, on drilling wait list.
",,,,,,07/02/2021,Outage,Inland
10788,07/02/2021,Undefined, Well collapsed,Household,owner-occupied,"Well Collapsed
",05/25/2021,Kings,Hanford,36.288263,-119.637017,400,"No, trucking in water
",CA,,138,06/02/2021,Submersible pump stuck in well at 250 feet,07/02/2021,Outage,Inland
10789,07/02/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/17/2021,Glenn,Orland ,39.737801,-122.187777,54 feet deep,"No, trucking in water
,No, cannot afford to finance solutions.
",,All of my neighbors around me are dry and its becoming  very hard to cope with situation.  Its very costly. ,0,06/24/2021,It's no longer producing any water,07/02/2021,Outage,Inland
10807,07/03/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/07/2021,Fresno,Sanger,36.702218,-119.540548,45,"No, trucking in water
",CA,,45,06/25/2021,It's no longer producing any water,07/03/2021,Outage,Inland
10808,07/03/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/03/2021,Glenn,Orland,39.767994,-122.232255,150ft ?,"No, trucking in water
",,,,,Not sure,07/03/2021,Outage,Inland
10809,07/03/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/01/2021,Tehama,Corning,39.90207,-122.184753,80ft,"No, cannot afford to finance solutions.
",,,80ft,07/01/2018,It's no longer producing any water,07/03/2021,Outage,Inland
10810,07/03/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
,Well is catching air, have to wait to be able to pump.
,Reduction in water pressure, lower flows.
",07/01/2021,Glenn,Orland,39.741091,-122.113884,80-85 Feet,"No, getting water from our neighbors with a hose
,No, cannot afford to finance solutions.
",,,,,Not sure,07/03/2021,Outage,Inland
10827,07/04/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
,Reduction in water quality
,Well is pumping sand, muddy water.
,Reduction in water pressure, lower flows.
",05/31/2021,Tehama,Corning,39.894556,-122.20614,208 ft.,"No, getting water from our neighbors with a hose
,No, cannot afford to finance solutions.
",,"This water can no longer be used for drinking, cooking, or bathing. Having small children in  the household is scary to even think about them accidentally drinking it and becoming ill. We have had to request assistance from our neighbors in order to continue giving our pets clean and fresh water. This is a problem that many of us who live in the north state due to many new agricultural wells being constructed all around us. We have been greatly impacted by the constant droughts every year and to add to that the multiple new orchards being planted all around us and consuming all of our reserve water. Four years ago we bought our ""dream home"" which it is now turning to be a ""nightmare"" we live in fear of not having anymore water. It is a constant worry more now than ever since our economy has been hit hard with the current pandemic and all of our savings have gone to cover for lost wages in paying for medical treatments and household needs. We are at our ends with money living from paycheck to paycheck, we are",200 ft.,07/22/2005,"Yes, about a 30-40% reduction",07/04/2021,Outage,Inland
10828,07/04/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",,Tehama,Corning ,39.919174,-122.205647,100,"No, cannot afford to finance solutions.
",,,,,It's no longer producing any water,07/04/2021,Outage,Inland
10829,07/04/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/01/2021,Mendocino,Yorkville ,38.915844,-123.303581,150 feet ,"No, getting water from our neighbors with a hose
",,,,,It's no longer producing any water,07/04/2021,Outage,Coastal
10830,07/05/2021,Undefined,Dry well (groundwater),Household," Owner occupied, renter occupied and freeloader occupied ","Well is dry (no longer producing water)
,Entirely unavailable creek, stream, spring or other surface water source
,Reduction in water quality
,Well is catching air, have to wait to be able to pump.
,Well is pumping sand, muddy water.
,Reduction in water pressure, lower flows.
",07/04/2021,Fresno,Fresno,36.757726,-119.837549,Not sure,"No, cannot afford to finance solutions.
",,Well was never fixed ,Unknown,,Not sure,07/05/2021,Outage,Inland
10856,07/06/2021,Outage,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",06/09/2021,Yolo,Woodland ,38.676967,-121.859583,210 feet,"No, cannot afford to finance solutions.
",,,,,,07/06/2021,Outage,Inland
10857,07/06/2021,Undefined,Dry well (groundwater),Ag/Irrigation,owner-occupied,"Well is catching air, have to wait to be able to pump.
",07/01/2021,Lassen,Litchfield,40.512444,-120.26662,,"Going to hire a pump contractor
",,,,,It's no longer producing any water,07/06/2021,Outage,Inland
10858,07/06/2021,Undefined, Low Producing,Household,owner-occupied,"Reduction in water pressure, lower flows.
",04/27/2021,Tulare,Lindsay,36.231094,-119.109321,200,"No, trucking in water
,Still depending on well
",CA,,180,06/10/2021,"Yes, about a 30-40% reduction",07/06/2021,Outage,Inland
10859,07/06/2021,Undefined,Dry well (groundwater),Household,renter-occupied,"Reduction in water pressure, lower flows.
",07/01/2021,Mendocino,Philo,39.121785,-123.477353,,"No, trucking in water
",,,,,,07/06/2021,Outage,Coastal
10860,07/06/2021,Interim Solution,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
,Well is catching air, have to wait to be able to pump.
",05/24/2021,Merced,Merced,37.258798,-120.387624,150,"No, trucking in water
",CA,,140,06/29/2021,It's no longer producing any water,07/06/2021,Resolved,Inland
10861,07/06/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is catching air, have to wait to be able to pump.
",06/29/2021,Butte,Oroville,39.383556,-121.581966,Unknown,,California,,,,,07/06/2021,Outage,Inland
10862,07/06/2021,Resolved,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",01/02/2018,San Luis Obispo,paso robles,35.573966,-120.778065,Was 100 feet.New well 320 feet,"Will it happen again? 
","$18,000","Wineries have no restrictions and can take as much as they want and have money. What about the small property owner who can?t afford new well.
Who will help and protect us?",,,Not sure,07/06/2021,Resolved,Southern
10863,07/07/2021,Undefined,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",03/01/2021,San Joaquin,STOCKTON,38.000828,-121.188896,,"Yes, drilled replacement well.
",California,,,,,07/07/2021,Outage,Inland
10869,07/07/2021,Undefined,Dry well (groundwater),Combination of Household/Agriculture, Person occupied,"Domestic well is almost dry. 
",06/15/2021,Siskiyou,Tulelake,41.985053,-121.561415,,"No, trucking in water
",,,"80 ft,",06/15/2021,Not sure,07/07/2021,Outage,Inland
10870,07/08/2021,Undefined,Dry well (groundwater),Household,,"Well is dry (no longer producing water)
",07/08/2021,Tehama,,,,,,,,,,,07/08/2021,Outage,Inland
10871,07/09/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/28/2021,Glenn,Orland,39.786168,-122.301089,262,"No, on drilling wait list.
",,,"190""",05/14/2021,It's no longer producing any water,07/09/2021,Outage,Inland
10872,07/09/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/23/2021,Kern,Wasco,35.703207,-119.33076,290,"No, trucking in water
",CA,,0,06/23/2021,It's no longer producing any water,07/09/2021,Outage,Inland
10873,07/09/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is catching air, have to wait to be able to pump.
",07/01/2020,Siskiyou,Montague,41.727591,-122.569343,200,"No, Reduced landscape water use. 
",,,,,,07/09/2021,Outage,Inland
10874,07/09/2021,Undefined,Dry well (groundwater),Combination of Household/Agriculture,owner-occupied,"Well is dry (no longer producing water)
",06/21/2021,Amador,Ione ,38.260793,-120.939198,240,"No, trucking in water
",,,240,06/03/1991,It's no longer producing any water,07/09/2021,Outage,Inland
10875,07/09/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",02/16/2021,Tulare,Cutler,36.498873,-119.318464,87,"No, trucking in water
",CA,,0,06/21/2021,It's no longer producing any water,07/09/2021,Outage,Inland
10876,07/09/2021,Undefined, Low fluctuating water pressure ,Household,owner-occupied,"Reduction in water pressure, lower flows.
",05/19/2021,Glenn,Orland ,39.729317,-122.157541,80,"No, cannot afford to finance solutions.
",,,,,,07/09/2021,Outage,Inland
10877,07/09/2021,Undefined,Dry well (groundwater),Combination of Household/Agriculture,owner-occupied,"Well is dry (no longer producing water)
,Reduction in water quality
,Well is catching air, have to wait to be able to pump.
,Well is pumping sand, muddy water.
,Reduction in water pressure, lower flows.
",04/15/2015,San Joaquin,Stockton,38.047994,-121.262392,85ft approximately ,"Yes, drilled replacement well.
","18,000 for new well drilled and setup.",It?s a huge problem for this area with the city now pumping more water for the new homes in the vicinity. The water table is becoming lower and lower. Houses that where built in the 50s and install wells at or around 85ft are running out of water.,5ft,,Not sure,07/09/2021,Outage,Inland
10878,07/09/2021,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
,Entirely unavailable creek, stream, spring or other surface water source
",06/15/2021,Mendocino,Philo,39.105892,-123.498249,60 feet,"No, trucking in water
,No, cannot afford to finance solutions.
",,,,,It's no longer producing any water,07/09/2021,Outage,Coastal
10879,07/09/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",07/09/2021,Tehama,Corning,39.931165,-122.178445,,"No, on drilling wait list.
,No, cannot afford to finance solutions.
",,,,,It's no longer producing any water,07/09/2021,Outage,Inland
10880,07/09/2021,Undefined,Dry well (groundwater),Combination of Household/Agriculture,renter-occupied,"Well is dry (no longer producing water)
",06/10/2021,Tehama,corning ,39.919174,-122.205647,,"No, trucking in water
",,,102,07/08/2021,It's no longer producing any water,07/09/2021,Outage,Inland
10881,07/09/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
",06/11/2021,Madera,Madera,37.062022,-120.007397,350,"No, trucking in water
",CA,,325,06/25/2021,"Yes, about a 30-40% reduction",07/09/2021,Outage,Inland
10882,07/10/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/01/2021,Madera,Madera,37.053463,-120.086904,400,"No, trucking in water
",CA,Possible well collapse at 320 feet deep. No water at that depth.,,06/16/2021,It's no longer producing any water,07/10/2021,Outage,Inland
10883,07/10/2021,Undefined,Dry well (groundwater),Household, Vacation home for owners only,"Well is catching air, have to wait to be able to pump.
",03/01/2021,Mendocino,Fort Bragg,39.414263,-123.757143,,"No, cannot afford to finance solutions.
",,,Unknown ,,,07/10/2021,Outage,Coastal
10884,07/10/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Reduction in water pressure, lower flows.
,Well is pumping sand, muddy water.
",02/20/2021,Glenn,Orland ,39.763361,-122.241512,,"No, cannot afford to finance solutions.
",,,,,"Yes, about a 30-40% reduction",07/10/2021,Outage,Inland
10885,07/10/2021,Undefined, We will run out a soon., Household with livestock ,owner-occupied,"Lost about 7' or more feet in 8 months. I believe we have aprox 13' or less feet available. Michael Ward has been monitoring wells in our area for months.
",08/01/2020,Tehama,Corning ,39.957108,-122.363278,173,"Dropped pump 8/1/2020 from 147' to 161'
","For the time being, but we will run out. Maybe 13' feet of water left??","Please send information regarding low costs loans or programs available. We are wanting to get prepared before we run out.
Thank you 
Kim Azevedo",,," Can't remember numbers. I believe was around 100 gal per minute, reduced  to less than 60 IF  I recollect??",07/10/2021,Outage,Inland
10886,07/10/2021,Interim Solution,Dry well (groundwater),Combination of Household/Agriculture,owner-occupied,"Well is dry (no longer producing water)
",06/19/2021,Solano,Winters,38.4814,-122.004175,260 ft,"No, trucking in water
,No, cannot afford to finance solutions.
,No, on drilling wait list.
,No, getting water from our neighbors with a hose
",,,260 ft,06/23/2021,It's no longer producing any water,07/10/2021,Resolved,Coastal
10887,07/10/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",06/21/2021,Tulare,Visalia,36.413723,-119.239153,290,"No, trucking in water
",CA,,,06/29/2021,It's no longer producing any water,07/10/2021,Outage,Inland
10888,07/10/2021,Undefined," Water level low, water pressure fluctuations ",Combination of Household/Agriculture,owner-occupied,"Reduction in water pressure, lower flows.
",05/28/2021,Glenn,Orland ,39.777927,-122.237716,112,"Yes, lowered the pump bowl
",,I am afraid well is going to go dry due to low water level. ,107,06/20/2021,Not sure,07/10/2021,Outage,Inland
10907,07/11/2021,Undefined,Dry well (groundwater),Household,owner-occupied,"Well is dry (no longer producing water)
",05/26/2021,Glenn,Orland,39.726542,-122.173288,,"No, cannot afford to finance solutions.
,Awaiting for someone to come out and assess
",,,,,,07/11/2021,Outage,Inland
10908,07/11/2021,Undefined,Dry well (groundwater),Household,renter-occupied,"Well is dry (no longer producing water)
",07/07/2021,Modoc,Tulelake ,41.975866,-121.343137,,"No, getting water from our neighbors with a hose
",,,,,It's no longer producing any water,07/11/2021,Outage,Inland
10909,07/11/2021,Undefined,Dry well (groundwater),Household,renter-occupied,"Reduction in water pressure, lower flows.
",05/18/2021,Modoc,Tulelake ,41.975866,-121.343137,88,"No, getting water from our neighbors with a hose
",,,,,It's no longer producing any water,07/11/2021,Outage,Inland
